Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
11,29,23,0,0,12.2,0.5,0,12.2,0,0
11,30,0,0,0,12.2,0,0,12.2,0,0
11,30,1,0,0,11.1,0.7,0,11.1,0,0
11,30,2,0,0,10,1.4,0,10,0,0
11,30,3,0,0,8.9,2.1,0,8.9,0,0
11,30,4,0,0,8.9,1.4,0,8.9,0,0
11,30,5,0,0,8.9,0.7,0,8.9,0,0
11,30,6,65,9,8.9,0,14.031,6.412,30.825,13.568
11,30,7,517,32,11.5,1,158.253,14.657,349.45,325.774
11,30,8,739,50,14.1,2.1,380.943,24.333,936.029,897.521
11,30,9,851,60,16.7,3.1,581.025,31.906,"1,442.626","1,388.162"
11,30,10,566,115,17.1,3.1,546.06,32.055,"1,377.434","1,325.186"
11,30,11,421,206,17.4,3.1,568.075,32.812,"1,434.487","1,380.302"
11,30,12,285,223,17.8,3.1,475.133,30.828,"1,212.299","1,165.451"
11,30,13,257,167,16.5,3.3,376.895,26.377,979.947,940.171
11,30,14,106,146,15.2,3.4,227.513,20.701,606.077,576.393
11,30,15,3,48,13.9,3.6,47.512,14.011,131.176,112.022
11,30,16,8,21,14.1,3.6,24.386,12.981,66.543,48.624
11,30,17,0,0,14.2,3.6,0,14.2,0,0
11,30,18,0,0,14.1,3.2,0,14.1,0,0
11,30,19,0,0,13.8,2.7,0,13.8,0,0
11,30,20,0,0,13.5,2.3,0,13.5,0,0
11,30,21,0,0,13.1,1.9,0,13.1,0,0
11,30,22,0,0,12.7,1.1,0,12.7,0,0
11,30,23,0,0,12.4,0.7,0,12.4,0,0
12,1,0,0,0,12,0.5,0,12,0,0
12,1,1,0,0,11.7,0.4,0,11.7,0,0
12,1,2,0,0,11.3,0.3,0,11.3,0,0
12,1,3,0,0,11.3,0.3,0,11.3,0,0
12,1,4,0,0,10.6,0.2,0,10.6,0,0
12,1,5,0,0,10.3,0.1,0,10.3,0,0
12,1,6,30,14,10,0,16.092,6.413,41.752,24.294
12,1,7,214,67,11.7,0,121.326,13.854,299.63,277.035
12,1,8,293,130,13.3,0,266.609,24.106,676.652,645.185
12,1,9,142,166,15,1.5,259.57,22.834,683.467,651.824
12,1,10,552,151,15.6,2.6,574.293,31.035,"1,456.574","1,401.629"
12,1,11,560,170,16.1,1.5,635.53,37.488,"1,567.027","1,508.198"
12,1,12,614,172,16.1,5.2,686.822,31.155,"1,747.057","1,681.601"
12,1,13,684,105,16.1,5.2,628.292,29.989,"1,600.454","1,540.423"
12,1,14,444,122,15.6,3.1,420.52,27.408,"1,075.115","1,032.516"
12,1,15,72,97,15,3.1,141.792,18.505,377.739,353.438
12,1,16,15,22,13.9,3.1,27.769,13.172,74.797,56.723
12,1,17,0,0,13.9,2.6,0,13.9,0,0
12,1,18,0,0,13.3,0,0,13.3,0,0
12,1,19,0,0,13.3,2.1,0,13.3,0,0
12,1,20,0,0,12.8,2.6,0,12.8,0,0
12,1,21,0,0,12.8,0,0,12.8,0,0
12,1,22,0,0,12.8,1.5,0,12.8,0,0
12,1,23,0,0,11.7,0,0,11.7,0,0
12,2,0,0,0,11.7,0,0,11.7,0,0
12,2,1,0,0,11.7,0,0,11.7,0,0
12,2,2,0,0,11.1,0,0,11.1,0,0
12,2,3,0,0,11.1,0,0,11.1,0,0
12,2,4,0,0,11.1,2.6,0,11.1,0,0
12,2,5,0,0,11.1,2.1,0,11.1,0,0
12,2,6,11,16,11.7,2.6,16.523,10.076,44.981,27.463
12,2,7,67,92,12.8,3.6,111.586,13.884,297.522,274.971
12,2,8,49,139,13.9,3.1,162.949,16.834,440.331,414.613
12,2,9,6,156,15,1.5,157.239,18.807,425.458,400.081
12,2,10,3,242,15,5.2,245.448,19.257,663.138,632.017
12,2,11,2,155,15,7.2,153.491,16.928,419.129,393.896
12,2,12,2,163,14.4,4.1,162.345,17.168,442.826,417.051
12,2,13,7,142,15,2.6,145.316,17.822,395.075,370.386
12,2,14,5,106,14.4,3.1,107.798,15.934,295.477,272.97
12,2,15,4,52,14.4,2.6,52.3,14.244,144.178,124.77
12,2,16,1,13,14.4,4.6,12.737,13.147,35.224,17.887
12,2,17,0,0,13.9,4.1,0,13.9,0,0
12,2,18,0,0,13.3,4.1,0,13.3,0,0
12,2,19,0,0,12.8,4.1,0,12.8,0,0
12,2,20,0,0,12.8,4.6,0,12.8,0,0
